                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 0.8299,                0.74516,                 1.1603,                0.79722,                0.61146,                0.62392,                0.27926,                 1.9352,                 1.7732,                 2.3547,             0.00084184,             0.00084184,             0.00084184
                     53,                0.77666,                0.71659,                 1.1547,                0.75183,                0.66577,                0.64868,                0.30084,                 1.9675,                 1.5872,                   2.34,             0.00082533,             0.00082533,             0.00082533
                     54,                0.83314,                 0.7124,                 1.1854,                0.63946,                0.67143,                0.61535,                0.27158,                  2.023,                 1.5563,                 2.4273,             0.00080883,             0.00080883,             0.00080883
                     55,                 0.8352,                0.68192,                 1.1382,                0.64009,                0.68965,                0.61877,                0.27618,                 2.0297,                 1.5086,                 2.4293,             0.00079233,             0.00079233,             0.00079233
                     56,                0.76259,                0.70889,                 1.1267,                0.79058,                0.64286,                0.64595,                0.30153,                 2.0089,                 1.4854,                 2.3675,             0.00077582,             0.00077582,             0.00077582
                     57,                  0.815,                0.71305,                 1.1302,                0.75343,                0.62857,                 0.6358,                0.29409,                 2.0522,                 1.3596,                 2.4317,             0.00075932,             0.00075932,             0.00075932
                     58,                0.75448,                0.68321,                 1.0862,                0.82924,                 0.7043,                0.69754,                0.29811,                 1.9919,                  1.335,                 2.4847,             0.00074282,             0.00074282,             0.00074282
                     59,                0.74535,                0.64054,                  1.084,                0.80757,                 0.6951,                0.68588,                0.27862,                 2.0116,                 1.4374,                 2.4319,             0.00072631,             0.00072631,             0.00072631
                     60,                 0.7249,                0.61675,                 1.1047,                0.73634,                0.67997,                0.63102,                0.27031,                 2.0105,                  1.566,                  2.537,             0.00070981,             0.00070981,             0.00070981
                     61,                0.69683,                0.58353,                 1.0982,                0.60951,                0.67454,                0.59261,                0.25089,                 2.0259,                 1.5921,                 2.5556,             0.00069331,             0.00069331,             0.00069331
                     62,                0.77248,                0.63679,                 1.1328,                0.67553,                0.72857,                 0.6799,                0.29845,                 2.1178,                 1.4663,                 2.6119,              0.0006768,              0.0006768,              0.0006768
                     63,                0.80779,                0.62486,                 1.1186,                0.79548,                0.78996,                0.73518,                0.31672,                 2.1107,                 1.3702,                 2.6366,              0.0006603,              0.0006603,              0.0006603
                     64,                0.80453,                0.65016,                 1.1873,                0.79979,                0.74777,                0.72743,                0.32079,                 2.1109,                 1.4482,                 2.5737,              0.0006438,              0.0006438,              0.0006438
                     65,                0.74199,                0.65215,                 1.1087,                0.74756,                0.73175,                0.69205,                0.29075,                 2.0982,                 1.5003,                  2.504,             0.00062729,             0.00062729,             0.00062729
                     66,                0.75186,                0.64799,                 1.1254,                0.79078,                0.66672,                0.67343,                0.30278,                 2.1128,                 1.5411,                 2.5684,             0.00061079,             0.00061079,             0.00061079
                     67,                 0.7421,                0.64137,                 1.1272,                0.68136,                0.75569,                0.68165,                0.31518,                 2.0578,                 1.5302,                 2.5222,             0.00059429,             0.00059429,             0.00059429
