                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.43458,                 0.9403,                 1.0712,                0.66455,                0.65408,                0.73156,                0.39441,                 1.7485,                 1.3097,                 2.6018,              0.0005075,              0.0005075,              0.0005075
                     63,                0.42366,                0.93402,                 1.0684,                0.64418,                0.69412,                0.70786,                0.36376,                 1.7752,                 1.2629,                 2.5619,             0.00049513,             0.00049513,             0.00049513
                     64,                0.42998,                  0.955,                 1.0713,                0.41372,                0.60296,                0.58597,                0.30013,                 1.9062,                 1.5472,                 2.7901,             0.00048275,             0.00048275,             0.00048275
                     65,                0.43696,                0.94787,                  1.083,                0.56248,                0.70386,                0.74269,                0.42638,                 1.6318,                 1.3098,                  2.445,             0.00047038,             0.00047038,             0.00047038
                     66,                0.42872,                0.90872,                 1.0751,                0.71292,                0.61129,                0.70119,                0.29124,                 2.0722,                 1.4637,                 2.9654,               0.000458,               0.000458,               0.000458
                     67,                0.41731,                0.90752,                 1.0596,                0.76642,                0.55158,                0.69082,                0.40425,                  1.672,                 1.3045,                 2.3885,             0.00044563,             0.00044563,             0.00044563
                     68,                0.44358,                0.93151,                 1.0819,                0.60802,                0.66738,                0.73282,                0.37829,                 1.8504,                 1.3696,                 2.7258,             0.00043325,             0.00043325,             0.00043325
                     69,                 0.4072,                0.88292,                  1.057,                0.58348,                0.73996,                0.75859,                0.40723,                 1.8773,                 1.3141,                 2.6494,             0.00042087,             0.00042087,             0.00042087
                     70,                0.41801,                0.87921,                 1.0644,                0.66248,                0.63519,                0.73916,                0.37011,                  2.014,                 1.3494,                 2.8623,              0.0004085,              0.0004085,              0.0004085
                     71,                0.41328,                0.85247,                 1.0582,                0.66078,                0.65826,                0.74713,                0.39799,                 1.9086,                 1.3117,                 2.6757,             0.00039613,             0.00039613,             0.00039613
                     72,                0.41587,                  0.866,                 1.0635,                0.82503,                 0.6003,                0.70764,                0.29567,                 2.1222,                 1.4453,                  3.093,             0.00038375,             0.00038375,             0.00038375
                     73,                 0.4019,                0.84884,                 1.0565,                0.65471,                0.67162,                0.71741,                0.38211,                 1.8258,                 1.5215,                 2.6624,             0.00037138,             0.00037138,             0.00037138
                     74,                0.41144,                0.83706,                 1.0666,                0.75031,                0.58934,                0.71637,                0.37091,                 1.7151,                 1.3405,                 2.4805,               0.000359,               0.000359,               0.000359
                     75,                0.41285,                0.85824,                 1.0588,                0.58763,                0.68363,                 0.6805,                0.32473,                 1.9491,                 1.4147,                 2.8112,             0.00034663,             0.00034663,             0.00034663
                     76,                0.40605,                0.83672,                 1.0542,                0.39942,                0.71849,                0.59013,                0.29108,                 1.8992,                 1.6394,                 2.7647,             0.00033425,             0.00033425,             0.00033425
                     77,                0.40642,                0.84073,                 1.0507,                0.53393,                0.70579,                0.66869,                 0.3589,                 1.8312,                 1.4514,                 2.6415,             0.00032188,             0.00032188,             0.00032188
                     78,                0.39916,                0.82022,                 1.0569,                0.47214,                0.75298,                0.69808,                0.36973,                 1.7674,                 1.3675,                 2.5931,              0.0003095,              0.0003095,              0.0003095
                     79,                0.38779,                0.80124,                 1.0414,                0.48067,                 0.7486,                0.69873,                0.40484,                 1.7395,                 1.3031,                 2.4441,             0.00029713,             0.00029713,             0.00029713
                     80,                0.38716,                0.79941,                 1.0495,                0.79492,                0.75721,                0.78229,                0.42153,                 1.8146,                 1.2319,                 2.7311,             0.00028475,             0.00028475,             0.00028475
                     81,                0.37819,                0.76681,                  1.032,                0.74148,                0.57331,                0.70069,                0.42661,                 1.5924,                 1.3772,                  2.331,             0.00027237,             0.00027237,             0.00027237
                     82,                0.38821,                 0.7893,                 1.0458,                0.55552,                 0.7463,                0.71148,                 0.3742,                 1.8877,                 1.4017,                 2.7333,                0.00026,                0.00026,                0.00026
                     83,                0.37589,                0.75549,                 1.0322,                0.64287,                0.71133,                0.74521,                0.40076,                 1.8441,                 1.3951,                 2.6784,             0.00024762,             0.00024762,             0.00024762
                     84,                0.37787,                0.78069,                 1.0385,                0.65221,                0.67696,                0.71292,                0.30954,                 2.0435,                 1.5838,                 2.9368,             0.00023525,             0.00023525,             0.00023525
                     85,                0.38924,                 0.7865,                 1.0463,                0.61747,                0.72661,                0.75328,                 0.3758,                 1.9702,                  1.288,                 2.8647,             0.00022288,             0.00022288,             0.00022288
                     86,                 0.3765,                0.76309,                 1.0428,                0.58103,                0.66527,                0.68183,                0.29167,                 2.1895,                   1.58,                 3.1802,              0.0002105,              0.0002105,              0.0002105
                     87,                0.37625,                0.73529,                  1.033,                0.72449,                0.67536,                0.75934,                0.41757,                  1.787,                 1.3598,                 2.6111,             0.00019813,             0.00019813,             0.00019813
                     88,                0.36956,                0.72049,                  1.036,                0.73844,                0.63592,                0.71216,                0.35647,                 1.9551,                 1.4099,                  2.868,             0.00018575,             0.00018575,             0.00018575
                     89,                0.37043,                0.72629,                 1.0407,                0.72213,                0.61209,                0.72451,                0.39048,                 1.8195,                 1.2221,                 2.6819,             0.00017338,             0.00017338,             0.00017338
                     90,                 0.3663,                0.71955,                 1.0315,                0.53278,                0.79287,                0.74428,                0.39875,                 1.7733,                 1.2399,                 2.5519,               0.000161,               0.000161,               0.000161
                     91,                0.29939,                0.58744,                 1.0115,                0.70534,                0.62296,                0.68428,                0.34876,                 1.9022,                 1.4716,                 2.9305,             0.00014862,             0.00014862,             0.00014862
                     92,                0.27181,                0.47648,                 0.9832,                 0.6508,                0.71286,                0.69851,                0.33893,                 1.8801,                 1.4237,                 2.8689,             0.00013625,             0.00013625,             0.00013625
                     93,                 0.2659,                0.45959,                0.97673,                0.67308,                0.63475,                0.67081,                0.31935,                 1.9378,                  1.476,                 2.9859,             0.00012387,             0.00012387,             0.00012387
                     94,                0.26811,                0.45151,                0.98777,                0.65342,                0.68127,                0.71162,                0.37631,                 1.8578,                 1.2942,                  2.758,              0.0001115,              0.0001115,              0.0001115
                     95,                0.26816,                0.43381,                0.98693,                0.67951,                0.59464,                0.66591,                0.32349,                 2.0039,                 1.3663,                 3.0525,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     96,                0.25775,                0.42948,                0.98056,                0.67551,                0.62818,                0.67336,                0.32175,                 2.0293,                  1.396,                 3.0597,              8.675e-05,              8.675e-05,              8.675e-05
                     97,                0.25767,                0.43701,                0.97839,                0.70725,                0.60765,                0.68749,                0.37147,                 1.8602,                 1.2994,                 2.8475,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     98,                0.24305,                0.38313,                0.95382,                0.72045,                0.62267,                0.71281,                0.37711,                 1.8971,                 1.2523,                 2.9394,                6.2e-05,                6.2e-05,                6.2e-05
                     99,                0.25255,                0.39814,                0.96496,                0.65006,                0.69121,                  0.705,                0.36901,                 1.9118,                 1.3318,                 2.9794,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    100,                0.24339,                0.37621,                0.95901,                0.60535,                0.72009,                0.70944,                0.37658,                 1.8937,                 1.2851,                 2.9442,              3.725e-05,              3.725e-05,              3.725e-05
