                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.81345,                0.67776,                 1.2986,                0.90668,                0.78356,                0.84623,                  0.499,                 1.4567,                0.96222,                 2.1858,               0.000812,               0.000812,               0.000812
                     63,                0.81385,                0.68443,                 1.3012,                0.85599,                0.75806,                 0.8208,                 0.5038,                 1.3829,                0.88409,                 2.0804,              0.0007922,              0.0007922,              0.0007922
                     64,                 0.7865,                0.70348,                 1.2853,                0.87011,                0.70968,                0.80435,                0.50907,                 1.3411,                0.91241,                 2.0051,              0.0007724,              0.0007724,              0.0007724
                     65,                0.79689,                0.65354,                 1.2907,                0.82729,                0.77263,                 0.8226,                  0.489,                 1.4544,                0.89459,                 2.1595,              0.0007526,              0.0007526,              0.0007526
                     66,                0.74986,                0.63505,                 1.2501,                0.88449,                0.79032,                0.83902,                0.52777,                 1.4119,                0.92896,                 2.0934,              0.0007328,              0.0007328,              0.0007328
                     67,                0.77512,                0.63776,                 1.2666,                0.80849,                0.79032,                 0.8224,                0.50919,                 1.3509,                0.91454,                 2.0315,               0.000713,               0.000713,               0.000713
                     68,                0.76486,                 0.6361,                 1.2944,                0.91147,                0.83037,                0.87332,                 0.5026,                    1.5,                0.78624,                 2.1538,              0.0006932,              0.0006932,              0.0006932
                     69,                 0.7454,                0.63132,                  1.239,                0.89942,                0.80645,                0.81831,                0.48553,                 1.5473,                0.93027,                 2.2308,              0.0006734,              0.0006734,              0.0006734
                     70,                0.74994,                 0.6087,                 1.2499,                0.90513,                0.76952,                0.85473,                0.51994,                 1.4183,                0.93879,                 2.1108,              0.0006536,              0.0006536,              0.0006536
                     71,                0.77338,                0.66773,                 1.2554,                 0.8417,                0.80645,                0.83077,                0.51119,                 1.3962,                 0.9413,                  2.095,              0.0006338,              0.0006338,              0.0006338
                     72,                0.75833,                0.62381,                 1.2607,                0.87925,                0.82211,                0.83579,                0.51288,                 1.4342,                0.96595,                 2.1883,               0.000614,               0.000614,               0.000614
                     73,                0.73682,                0.62578,                 1.2455,                0.87785,                0.81149,                0.83675,                0.51263,                  1.429,                0.87579,                  2.272,              0.0005942,              0.0005942,              0.0005942
                     74,                0.71806,                0.60714,                 1.2415,                0.91221,                0.82258,                 0.8745,                0.54436,                 1.3816,                0.81288,                  2.153,              0.0005744,              0.0005744,              0.0005744
                     75,                0.70833,                 0.5923,                  1.228,                0.88308,                0.85278,                0.88014,                0.52207,                 1.4007,                0.91897,                 2.1645,              0.0005546,              0.0005546,              0.0005546
                     76,                0.73628,                0.64958,                 1.2388,                0.85785,                0.77877,                0.84799,                0.50485,                 1.4866,                 0.8934,                 2.2155,              0.0005348,              0.0005348,              0.0005348
                     77,                0.72991,                 0.6148,                 1.2356,                0.90318,                0.77419,                0.82619,                0.47021,                 1.5894,                0.95404,                  2.345,               0.000515,               0.000515,               0.000515
                     78,                0.69821,                0.57965,                 1.2188,                 0.8589,                0.78552,                0.84087,                0.49781,                 1.4739,                 0.8736,                 2.2373,              0.0004952,              0.0004952,              0.0004952
                     79,                0.69292,                0.55942,                 1.2029,                0.88087,                0.79032,                0.83251,                0.52033,                 1.4445,                0.80634,                 2.2613,              0.0004754,              0.0004754,              0.0004754
                     80,                0.67729,                0.56277,                  1.202,                0.83169,                0.79707,                0.81688,                0.47973,                 1.4447,                0.96824,                 2.2072,              0.0004556,              0.0004556,              0.0004556
                     81,                0.69048,                0.57038,                 1.2189,                0.87319,                0.82258,                0.85562,                0.47761,                  1.539,                0.87904,                 2.3386,              0.0004358,              0.0004358,              0.0004358
                     82,                0.69721,                0.59115,                 1.2255,                0.87123,                0.83871,                0.86531,                0.52681,                 1.4162,                0.84979,                  2.157,               0.000416,               0.000416,               0.000416
                     83,                0.66492,                0.56849,                  1.187,                0.86029,                0.83871,                0.87865,                0.54024,                 1.3708,                0.77345,                 2.1191,              0.0003962,              0.0003962,              0.0003962
                     84,                0.64993,                 0.5399,                 1.1803,                0.81873,                0.80141,                0.83368,                0.51987,                 1.4148,                0.82418,                 2.1818,              0.0003764,              0.0003764,              0.0003764
                     85,                0.64377,                0.55732,                 1.1868,                0.87129,                0.83871,                0.87025,                0.53586,                 1.3928,                0.83241,                 2.1293,              0.0003566,              0.0003566,              0.0003566
                     86,                0.66008,                 0.5397,                 1.1998,                0.91273,                0.79032,                0.86446,                0.51751,                 1.4687,                0.80486,                 2.2201,              0.0003368,              0.0003368,              0.0003368
                     87,                0.64062,                0.53413,                 1.1794,                0.90982,                0.81367,                0.87363,                0.53347,                 1.4843,                0.76136,                 2.2295,               0.000317,               0.000317,               0.000317
                     88,                0.60035,                0.50446,                  1.158,                0.89875,                0.79032,                0.85852,                0.50437,                 1.4845,                0.90854,                 2.2226,              0.0002972,              0.0002972,              0.0002972
                     89,                0.63281,                0.53465,                 1.1903,                0.86205,                0.82258,                0.84738,                0.49868,                 1.4993,                0.84669,                 2.2249,              0.0002774,              0.0002774,              0.0002774
                     90,                0.65102,                0.54854,                 1.1899,                0.90938,                0.85484,                0.88065,                0.51289,                  1.485,                0.89898,                 2.2332,              0.0002576,              0.0002576,              0.0002576
