                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.5372,                 1.5117,                 1.7482,                 0.7036,                0.63741,                0.68621,                0.30222,                 1.9663,                  1.506,                 2.3576,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.5942,                 1.5184,                 1.7859,                0.66126,                0.56481,                0.62262,                0.25184,                 2.0743,                 1.6388,                 2.4518,               0.000812,               0.000812,               0.000812
                     63,                  1.577,                 1.4741,                 1.7745,                0.65807,                0.64156,                0.66064,                 0.2892,                 1.9745,                 1.6327,                  2.436,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.5494,                 1.4706,                 1.7665,                0.62919,                0.65741,                0.65519,                0.27557,                 2.1224,                 1.5095,                 2.4967,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.5012,                  1.452,                 1.7172,                0.68048,                0.64815,                0.68149,                0.27116,                 2.0714,                 1.4523,                 2.4567,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.5435,                  1.463,                 1.7377,                0.76026,                0.60185,                0.68854,                 0.2733,                 2.0237,                 1.4863,                 2.4611,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.4857,                 1.4256,                 1.6959,                0.78337,                0.59259,                0.69966,                0.30072,                 1.9736,                 1.5047,                 2.4613,               0.000713,               0.000713,               0.000713
                     68,                 1.4895,                 1.4569,                 1.7179,                0.78926,                0.67593,                0.73494,                0.31268,                 1.9629,                 1.4746,                 2.4166,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.5228,                 1.4446,                 1.7324,                0.70795,                0.65741,                0.70066,                0.28936,                 2.0254,                 1.4701,                 2.4715,              0.0006734,              0.0006734,              0.0006734
                     70,                  1.468,                 1.3966,                 1.7015,                0.80499,                0.66667,                0.72805,                 0.2825,                 2.0525,                 1.5204,                 2.5312,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.4574,                  1.327,                  1.669,                0.80497,                0.63889,                 0.7266,                0.29196,                 2.0581,                 1.5655,                 2.5572,              0.0006338,              0.0006338,              0.0006338
